id,lastpage,startdate,datestamp,randnumber,case1a1,case1a2,case1a3,case1a4,case1a5,case1a6,case1a7,case1a8,case1a9,case1b1,case1b2,case1b3,case1b4,case1b5,case1b6,case1b7,case1b8,case1b9,case1c1,case1c2,case1c3,case1c4,case1c5,case1c6,case1c7,case1c8,case1c9,case1d1,case1d2,case1d3,case1d4,case1d5,case1d6,case1d7,case1d8,case1d9,case2a1,case2a2,case2a3,case2a4,case2a5,case2a6,case2a7,case2a8,case2a9,case2a10,case2a11,case2a12,case2a13,case2a14,case2a15,case2b1,case2b2,case2b3,case2b4,case2b5,case2b6,case2b7,case2b8,case2b9,case2b10,case2b11,case2b12,case2b13,case2b14,case2b15,kontrolle1,kontrolle2b,wuerde,mitbewohner,wohnraum,alter,geschlecht,einkommen,bildung,bundesland,politik,abschluss
609,42,2026-03-23 15:15:21,2026-03-23 15:16:44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,100.0,100.0,120.0,120.0,120.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,89,2026-03-23 15:15:53,2026-03-23 15:19:40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,40.0,2.0,40.0,28.0,3.0,1500.0,4.0,12.0,4.0,
611,34,2026-03-23 15:16:04,2026-03-23 15:16:57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,14,2026-03-23 15:18:48,2026-03-23 15:18:57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,34,2026-03-23 15:19:19,2026-03-23 15:20:43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,5,2026-03-23 15:22:48,2026-03-23 15:23:49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,2,2026-03-23 15:23:37,2026-03-23 15:23:37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,79,2026-03-23 15:23:59,2026-03-23 15:44:52,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,7.0,0.0,,,,,,,,,,
617,24,2026-03-23 15:27:45,2026-03-23 15:28:01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,89,2026-03-23 15:33:35,2026-03-23 15:42:38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,40.0,4.0,200.0,51.0,3.0,6000.0,8.0,1.0,5.0,
619,25,2026-03-23 15:35:18,2026-03-23 15:35:34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,89,2026-03-23 15:35:43,2026-03-23 18:03:57,3,,,,,,,,,,,,,,,,,,,-10.0,-8.0,0.0,4.0,0.0,2.0,-1.0,10.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,50.0,1.0,80.0,32.0,1.0,2500.0,7.0,10.0,3.0,
621,68,2026-03-23 15:42:44,2026-03-23 15:45:02,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,1.0,,2.0,,,,0.0,,,,,,,,,,,,,
622,89,2026-03-23 15:45:26,2026-03-23 15:49:07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,45.0,1.0,22.0,45.0,2.0,2300.0,3.0,1.0,4.0,
623,89,2026-03-23 15:45:38,2026-03-23 15:50:30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,40.0,3.0,120.0,53.0,3.0,1900.0,4.0,16.0,4.0,
624,89,2026-03-23 15:52:54,2026-03-23 16:03:35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,45.0,4.0,200.0,62.0,1.0,500.0,6.0,10.0,4.0,
625,89,2026-03-23 15:52:56,2026-03-23 15:58:08,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,40.0,4.0,95.0,35.0,1.0,1500.0,5.0,10.0,4.0,
626,2,2026-03-23 15:53:18,2026-03-23 15:53:18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,89,2026-03-23 15:55:57,2026-03-23 16:01:41,3,,,,,,,,,,,,,,,,,,,-4.0,-3.0,-6.0,-5.0,0.0,2.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,35.0,2.0,65.0,49.0,1.0,2160.0,8.0,4.0,4.0,
628,89,2026-03-23 15:58:31,2026-03-23 16:02:49,1,10.0,10.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,25.0,2.0,100.0,56.0,3.0,2000.0,5.0,1.0,5.0,
629,79,2026-03-23 16:01:07,2026-03-23 16:04:44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
630,44,2026-03-23 16:04:16,2026-03-23 16:04:48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,27,2026-03-23 16:12:10,2026-03-23 16:13:22,3,,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,79,2026-03-23 16:14:01,2026-03-23 16:17:09,3,,,,,,,,,,,,,,,,,,,0.0,1.0,20.0,30.0,50.0,50.0,70.0,70.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
633,2,2026-03-23 16:15:48,2026-03-23 16:15:48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,89,2026-03-23 16:19:37,2026-03-23 16:27:24,3,,,,,,,,,,,,,,,,,,,-100.0,-80.0,-8.0,-2.0,0.0,2.0,2.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,40.0,2.0,107.0,38.0,1.0,1800.0,5.0,2.0,3.0,
635,79,2026-03-23 16:20:47,2026-03-23 16:23:26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,-8.0,-6.0,-1.0,0.0,-1.0,-2.0,-10.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
636,79,2026-03-23 16:25:13,2026-03-23 16:29:03,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,,,,,,,,,,
637,34,2026-03-23 16:27:26,2026-03-23 16:27:36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,89,2026-03-23 16:28:29,2026-03-23 16:31:08,2,,,,,,,,,,-100.0,-80.0,-50.0,80.0,0.0,20.0,100.0,180.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,25.0,2.0,55.0,24.0,1.0,550.0,7.0,11.0,4.0,
639,2,2026-03-23 16:37:10,2026-03-23 16:37:10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,79,2026-03-23 16:45:01,2026-03-23 17:25:11,3,,,,,,,,,,,,,,,,,,,0.0,60.0,40.0,20.0,0.0,30.0,40.0,60.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
641,79,2026-03-23 16:46:51,2026-03-23 17:03:11,3,,,,,,,,,,,,,,,,,,,45.0,56.0,34.0,90.0,88.0,100.0,56.0,56.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
642,79,2026-03-23 16:47:23,2026-03-23 16:53:27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,0.0,30.0,10.0,30.0,50.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
643,25,2026-03-23 16:47:50,2026-03-23 16:48:07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2,2026-03-23 16:59:11,2026-03-23 16:59:11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,77,2026-03-23 16:59:25,2026-03-23 17:00:09,2,,,,,,,,,,232.0,3.0,33.0,0.0,44.0,22.0,44.0,55.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
646,89,2026-03-23 17:06:42,2026-03-23 17:10:12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,30.0,2.0,78.0,19.0,1.0,3000.0,4.0,1.0,3.0,
647,89,2026-03-23 17:09:28,2026-03-23 17:14:27,3,,,,,,,,,,,,,,,,,,,-50.0,-40.0,-10.0,-5.0,0.0,10.0,10.0,15.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,30.0,2.0,160.0,50.0,3.0,2200.0,5.0,2.0,4.0,
648,89,2026-03-23 17:12:28,2026-03-23 17:20:57,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,50.0,3.0,81.0,32.0,1.0,1500.0,2.0,3.0,5.0,
649,35,2026-03-23 17:17:09,2026-03-23 17:18:07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,24,2026-03-23 17:17:59,2026-03-23 17:19:06,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,2,2026-03-23 17:20:45,2026-03-23 17:20:45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,89,2026-03-23 17:23:44,2026-03-23 17:44:17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,40.0,2.0,70.0,21.0,1.0,500.0,4.0,7.0,7.0,
653,34,2026-03-23 17:29:17,2026-03-23 17:29:45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,79,2026-03-23 17:30:07,2026-03-23 17:36:13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
655,89,2026-03-23 17:32:47,2026-03-23 17:36:26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,30.0,2.0,60.0,27.0,1.0,2300.0,7.0,6.0,3.0,
656,89,2026-03-23 17:40:36,2026-03-23 17:45:54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,60.0,2.0,86.0,62.0,3.0,3700.0,5.0,9.0,4.0,
657,35,2026-03-23 17:42:52,2026-03-23 17:43:20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2,2026-03-23 17:44:08,2026-03-23 17:44:08,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,89,2026-03-23 17:44:17,2026-03-23 17:49:02,1,80.0,80.0,80.0,80.0,0.0,0.0,70.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,20.0,,120.0,54.0,3.0,3000.0,5.0,11.0,4.0,
660,89,2026-03-23 18:03:57,2026-03-23 18:14:40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,45.0,1.0,45.0,65.0,1.0,1200.0,5.0,3.0,3.0,
661,89,2026-03-23 18:39:37,2026-03-23 18:43:36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,7.0,1.0,65.0,2.0,55.0,60.0,3.0,1400.0,4.0,10.0,6.0,
662,89,2026-03-23 18:40:17,2026-03-23 18:45:15,2,,,,,,,,,,0.0,10.0,25.0,70.0,90.0,60.0,20.0,40.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,40.0,1.0,49.0,55.0,3.0,2200.0,3.0,13.0,6.0,
663,89,2026-03-23 18:42:58,2026-03-23 18:46:27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,35.0,4.0,120.0,31.0,3.0,0.0,8.0,10.0,5.0,
664,79,2026-03-23 18:46:29,2026-03-23 18:49:37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,,,,,,,,,,
665,3,2026-03-23 18:49:35,2026-03-23 18:49:49,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,31,2026-03-23 18:57:19,2026-03-23 19:02:34,3,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,89,2026-03-23 19:00:43,2026-03-23 19:04:59,3,,,,,,,,,,,,,,,,,,,0.0,4.0,4.0,6.0,9.0,8.0,7.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,40.0,2.0,110.0,62.0,3.0,2000.0,5.0,14.0,4.0,
668,44,2026-03-23 19:02:49,2026-03-23 19:03:15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,89,2026-03-23 19:13:08,2026-03-23 19:21:31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,50.0,2.0,78.0,64.0,1.0,800.0,2.0,1.0,1.0,
670,4,2026-03-23 19:15:37,2026-03-23 19:15:58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,79,2026-03-23 19:25:48,2026-03-23 19:27:34,3,,,,,,,,,,,,,,,,,,,50.0,70.0,40.0,30.0,90.0,10.0,40.0,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
672,2,2026-03-23 19:28:34,2026-03-23 19:28:34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,79,2026-03-23 19:33:19,2026-03-23 19:35:23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90.0,0.0,90.0,90.0,60.0,80.0,0.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
674,35,2026-03-23 19:34:32,2026-03-23 21:14:58,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,89,2026-03-23 19:48:41,2026-03-23 19:53:59,3,,,,,,,,,,,,,,,,,,,9.0,8.0,8.0,4.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,60.0,2.0,65.0,50.0,1.0,1400.0,3.0,7.0,2.0,
676,89,2026-03-23 19:50:07,2026-03-23 19:57:48,1,-1000.0,-500.0,-400.0,-100.0,0.0,90.0,100.0,400.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,30.0,3.0,120.0,54.0,3.0,2000.0,5.0,16.0,3.0,
677,25,2026-03-23 19:57:55,2026-03-23 19:58:08,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,89,2026-03-23 20:00:53,2026-03-23 20:11:21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,35.0,2.0,130.0,62.0,1.0,3300.0,3.0,9.0,4.0,
679,2,2026-03-23 20:04:31,2026-03-23 20:04:31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,79,2026-03-23 20:09:35,2026-03-23 20:20:35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,
681,89,2026-03-23 20:17:25,2026-03-23 20:22:33,1,-999.0,-800.0,-400.0,-200.0,0.0,100.0,200.0,500.0,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,45.0,1.0,42.0,45.0,1.0,1960.0,5.0,4.0,6.0,
682,89,2026-03-23 20:18:51,2026-03-23 20:50:01,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,-6.0,-4.0,-3.0,0.0,0.0,-1.0,-6.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,55.0,4.0,100.0,36.0,1.0,1300.0,5.0,10.0,2.0,
683,89,2026-03-23 20:19:57,2026-03-23 20:23:49,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,50.0,3.0,150.0,39.0,3.0,3000.0,3.0,10.0,5.0,
684,5,2026-03-23 20:22:37,2026-03-23 20:23:28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,79,2026-03-23 20:33:12,2026-03-23 20:36:49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,-10.0,-9.0,-2.0,0.0,2.0,4.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,
686,89,2026-03-23 20:39:51,2026-03-23 20:42:31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.0,-10.0,-20.0,-20.0,-5.0,0.0,-5.0,-10.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,50.0,3.0,100.0,31.0,3.0,2600.0,7.0,1.0,3.0,
687,4,2026-03-23 20:44:55,2026-03-23 20:45:06,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,34,2026-03-23 20:49:39,2026-03-23 20:49:54,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,89,2026-03-23 21:01:29,2026-03-23 21:05:53,1,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,30.0,2.0,94.0,32.0,1.0,2350.0,7.0,11.0,4.0,
690,53,2026-03-23 21:13:42,2026-03-23 21:16:03,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,2.0,2.0,2.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,35,2026-03-23 21:16:53,2026-03-23 21:17:47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,89,2026-03-23 21:30:28,2026-03-23 21:37:43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,50.0,2.0,98.0,53.0,1.0,1800.0,4.0,10.0,4.0,
693,89,2026-03-23 21:33:40,2026-03-23 21:40:17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,75.0,3.0,75.0,34.0,1.0,3000.0,8.0,9.0,5.0,
694,89,2026-03-23 21:45:22,2026-03-23 21:51:06,1,-75.0,-60.0,-35.0,-15.0,0.0,20.0,45.0,60.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,58.0,1.0,89.0,44.0,3.0,2600.0,5.0,9.0,4.0,
695,89,2026-03-23 22:08:04,2026-03-23 22:11:52,2,,,,,,,,,,-80.0,-66.0,-6.0,-2.0,1.0,-2.0,-4.0,-6.0,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,30.0,3.0,75.0,33.0,3.0,4000.0,7.0,3.0,3.0,
696,89,2026-03-23 22:15:10,2026-03-23 22:19:48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,7.0,1.0,50.0,2.0,55.0,25.0,3.0,1000.0,5.0,2.0,4.0,
697,89,2026-03-23 22:36:47,2026-03-23 22:52:40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,40.0,2.0,75.0,63.0,1.0,0.0,8.0,10.0,4.0,
698,89,2026-03-23 22:38:29,2026-03-23 22:46:52,3,,,,,,,,,,,,,,,,,,,-50.0,-20.0,-10.0,-4.0,0.0,6.0,10.0,10.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,20.0,3.0,56.0,35.0,1.0,1800.0,8.0,2.0,3.0,
699,89,2026-03-23 22:39:02,2026-03-23 22:49:54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,7.0,1.0,50.0,1.0,95.0,24.0,1.0,1000.0,4.0,7.0,2.0,
